"loopIteration","time","axisP[0]","axisP[1]","axisP[2]","axisI[0]","axisI[1]","axisI[2]","axisD[0]","axisD[1]","axisF[0]","axisF[1]","axisF[2]","rcCommand[0]","rcCommand[1]","rcCommand[2]","rcCommand[3]","setpoint[0]","setpoint[1]","setpoint[2]","setpoint[3]","vbatLatest","amperageLatest","rssi","gyroADC[0]","gyroADC[1]","gyroADC[2]","accSmooth[0]","accSmooth[1]","accSmooth[2]","motor[0]","motor[1]","motor[2]","motor[3]","flightModeFlags","stateFlags","failsafePhase","rxSignalReceived","rxFlightChannelsValid","heading[0]","heading[1]","heading[2]","axisSum[0]","axisSum[1]","axisSum[2]","rcCommands[0]","rcCommands[1]","rcCommands[2]","rcCommands[3]","axisError[0]","axisError[1]","axisError[2]"
376,22751208,-38,-36,28,0,0,0,5,-8,0,0,0,0,-19,63,1000,-2,-73,27,0,1245,0,99,27,-48,2,-538,-29,2001,188,252,157,234,3,8,0,1,1,-0.007883076310326139,0.28947848277038096,4.400817379810575,-33,-44,28,-2,-73,27,0,29,25,-25,"",""
384,22752269,-39,-36,26,0,0,0,7,-4,0,0,0,0,-19,62,1000,-2,-72,27,0,1245,0,99,27,-48,4,-530,-27,2000,190,244,157,226,3,8,0,1,1,-0.007489836712496873,0.2879661640503137,4.400725894001154,-32,-40,26,-2,-72,27,0,29,24,-23,"",""
392,22753320,-39,-36,26,0,0,0,6,-3,0,0,0,0,-19,62,1000,-2,-72,27,0,1245,0,99,27,-48,4,-521,-25,1999,194,244,157,222,3,8,0,1,1,-0.0070865250903111585,0.28642169429558617,4.400636203897028,-33,-39,26,-2,-72,27,0,29,24,-23,"",""
400,22754412,-40,-36,28,0,0,0,4,-2,0,0,0,0,-19,62,1000,-3,-72,27,0,1245,0,99,27,-47,2,-512,-25,1998,206,244,157,218,3,8,0,1,1,-0.0066807523291873986,0.2848236386582164,4.400583106858758,-36,-38,28,-3,-72,27,0,30,25,-25,"",""
408,22755467,-40,-36,32,0,0,0,1,-2,0,0,0,0,-19,62,1000,-3,-72,27,0,1245,0,99,27,-47,-2,-503,-25,1996,217,244,157,221,3,8,0,1,1,-0.006319720745568232,0.2832215171070073,4.400608224632112,-39,-38,32,-3,-72,27,0,30,25,-29,"",""
416,22756522,-40,-37,36,0,0,0,0,-3,0,0,0,0,-19,62,1000,-3,-71,27,0,1245,0,99,27,-46,-6,-495,-25,1994,226,241,157,229,3,8,0,1,1,-0.005984605544752467,0.28161389079333027,4.400710045888021,-40,-40,36,-3,-71,27,0,30,25,-33,"",""
424,22757573,-39,-38,38,0,0,0,0,-5,0,0,0,0,-19,62,1000,-3,-71,27,0,1245,0,99,27,-45,-7,-487,-22,1992,224,244,157,237,3,8,0,1,1,-0.005631519977138546,0.2800049883216945,4.400832057525221,-39,-43,38,-3,-71,27,0,30,26,-34,"",""
432,22758685,-39,-38,36,0,0,0,0,-7,0,0,0,0,-19,62,1000,-4,-71,27,0,1245,0,99,26,-45,-6,-479,-18,1991,216,249,157,239,3,8,0,1,1,-0.005232526204417414,0.2783249423456794,4.400943272492734,-39,-45,36,-4,-71,27,0,30,26,-33,"",""
440,22759737,-38,-38,32,0,0,0,2,-7,0,0,0,0,-19,62,1000,-4,-71,27,0,1245,0,99,25,-45,-1,-473,-13,1990,201,253,157,236,3,8,0,1,1,-0.004810264756218824,0.27668669712419425,4.400955202644487,-36,-45,32,-4,-71,27,0,29,26,-28,"",""
448,22760785,-38,-36,26,0,0,0,4,-5,0,0,0,0,-19,62,1000,-4,-70,27,0,1245,0,99,25,-45,4,-465,-9,1988,192,252,157,224,3,8,0,1,1,-0.004334841053076665,0.27503163855341217,4.400873990910314,-34,-41,26,-4,-70,27,0,29,25,-23,"",""
